34273302,2017-12-31,2018-01-01 00:00:00,\N,0,25.0,\N,\N,7,\N,74
34273303,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,7,\N,31
34273304,2017-12-31,2018-01-01 00:00:00,\N,0,41.0,\N,\N,7,\N,83
34273305,2017-12-31,2018-01-01 00:00:00,\N,0,39.0,\N,\N,7,\N,178
34273306,2017-12-31,2018-01-01 00:00:00,\N,0,75.0,\N,\N,7,\N,146
34273307,2017-12-31,2018-01-01 00:00:00,\N,0,29.0,\N,\N,7,\N,224
34273308,2017-12-31,2018-01-01 00:00:00,\N,0,52.0,\N,\N,7,\N,298
34273309,2017-12-31,2018-01-01 00:00:00,\N,0,71.0,\N,\N,7,\N,213
34273310,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,7,\N,67
34273311,2017-12-31,2018-01-01 00:00:00,\N,0,92.0,\N,\N,7,\N,66
34273312,2017-12-31,2018-01-01 00:00:00,\N,0,102.0,\N,\N,7,\N,64
34273313,2017-12-31,2018-01-01 00:00:00,\N,0,46.0,\N,\N,7,\N,51
34273314,2017-12-31,2018-01-01 00:00:00,\N,0,59.0,\N,\N,7,\N,45
34273315,2017-12-31,2018-01-01 00:00:00,\N,0,59.0,\N,\N,7,\N,332
34273316,2017-12-31,2018-01-01 00:00:00,\N,0,123.0,\N,\N,7,\N,50
34273317,2017-12-31,2018-01-01 00:00:00,\N,0,54.0,\N,\N,7,\N,137
34273318,2017-12-31,2018-01-01 00:00:00,\N,0,69.0,\N,\N,7,\N,153
34273319,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,7,\N,91
34273320,2017-12-31,2018-01-01 00:00:00,\N,0,89.0,\N,\N,7,\N,187
34273321,2017-12-31,2018-01-01 00:00:00,\N,0,18.0,\N,\N,7,\N,71
34273322,2017-12-31,2018-01-01 00:00:00,\N,0,60.0,\N,\N,7,\N,103
34273323,2017-12-31,2018-01-01 00:00:00,\N,0,49.0,\N,\N,7,\N,69
34273324,2017-12-31,2018-01-01 00:00:00,\N,0,119.0,\N,\N,7,\N,40
34273325,2017-12-31,2018-01-01 00:00:00,\N,0,109.0,\N,\N,7,\N,336
34273326,2017-12-31,2018-01-01 00:00:00,\N,0,69.0,\N,\N,7,\N,124
34273327,2017-12-31,2018-01-01 00:00:00,\N,0,77.0,\N,\N,6,\N,105
34273328,2017-12-31,2018-01-01 00:00:00,\N,0,355.0,\N,\N,6,\N,342
34273329,2017-12-31,2018-01-01 00:00:00,\N,0,40.0,\N,\N,6,\N,338
34273330,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,6,\N,54
34273331,2017-12-31,2018-01-01 00:00:00,\N,0,235.0,\N,\N,6,\N,308
34273332,2017-12-31,2018-01-01 00:00:00,\N,0,85.0,\N,\N,6,\N,162
34273333,2017-12-31,2018-01-01 00:00:00,\N,0,25.0,\N,\N,6,\N,209
34273334,2017-12-31,2018-01-01 00:00:00,\N,0,140.0,\N,\N,6,\N,314
34273335,2017-12-31,2018-01-01 00:00:00,\N,0,50.0,\N,\N,6,\N,123
34273336,2017-12-31,2018-01-01 00:00:00,\N,0,150.0,\N,\N,6,\N,43
34273337,2017-12-31,2018-01-01 00:00:00,\N,0,30.0,\N,\N,6,\N,319
34273338,2017-12-31,2018-01-01 00:00:00,\N,0,102.0,\N,\N,6,\N,28
34273339,2017-12-31,2018-01-01 00:00:00,\N,0,135.0,\N,\N,6,\N,93
34273340,2017-12-31,2018-01-01 00:00:00,\N,0,35.0,\N,\N,6,\N,9
34273341,2017-12-31,2018-01-01 00:00:00,\N,0,229.0,\N,\N,6,\N,320
34273342,2017-12-31,2018-01-01 00:00:00,\N,0,43.0,\N,\N,6,\N,135
34273343,2017-12-31,2018-01-01 00:00:00,\N,0,41.0,\N,\N,6,\N,12
34273344,2017-12-31,2018-01-01 00:00:00,\N,0,36.0,\N,\N,6,\N,10
34273345,2017-12-31,2018-01-01 00:00:00,\N,0,35.0,\N,\N,6,\N,61
34273346,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,6,\N,161
34273347,2017-12-31,2018-01-01 00:00:00,\N,0,52.0,\N,\N,6,\N,1
34273348,2017-12-31,2018-01-01 00:00:00,\N,0,65.0,\N,\N,6,\N,46
34273349,2017-12-31,2018-01-01 00:00:00,\N,0,38.0,\N,\N,6,\N,84
34273350,2017-12-31,2018-01-01 00:00:00,\N,0,45.0,\N,\N,6,\N,82
34273351,2017-12-31,2018-01-01 00:00:00,\N,0,65.0,\N,\N,6,\N,335
34273352,2017-12-31,2018-01-01 00:00:00,\N,0,143.0,\N,\N,6,\N,149
34273353,2017-12-31,2018-01-01 00:00:00,\N,0,109.0,\N,\N,6,\N,313
34273354,2017-12-31,2018-01-01 00:00:00,\N,0,50.0,\N,\N,6,\N,339
34273355,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,6,\N,11
34273356,2017-12-31,2018-01-01 00:00:00,\N,0,52.0,\N,\N,6,\N,70
34273358,2017-12-31,2018-01-01 00:00:00,\N,0,260.0,\N,\N,6,\N,310
34273359,2017-12-31,2018-01-01 00:00:00,\N,0,35.0,\N,\N,6,\N,7
34273360,2017-12-31,2018-01-01 00:00:00,\N,0,45.0,\N,\N,6,\N,3
34273361,2017-12-31,2018-01-01 00:00:00,\N,0,57.0,\N,\N,6,\N,4
34273362,2017-12-31,2018-01-01 00:00:00,\N,0,33.0,\N,\N,6,\N,62
34273363,2017-12-31,2018-01-01 00:00:00,\N,0,169.0,\N,\N,6,\N,34
34273364,2017-12-31,2018-01-01 00:00:00,\N,0,235.0,\N,\N,6,\N,318
